Series,Cluster
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021814902,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130924864,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000252600528,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284283,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571890735,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151832113,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001403746518,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375505283,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020741515,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021575989,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375476794,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736955,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021816351,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022338306,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737120,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062155175,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185564413,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000045090857,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130929313,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737542,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744584,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736700,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130929307,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021310332,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185493605,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296093,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574480415,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736940,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021285498,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377377718,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571643868,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920012,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377963279,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000495596883,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377994084,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130875609,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021289472,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001429604516,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377641300,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021373053,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129140256,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130924862,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573344782,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284381,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021578407,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734329,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022500761,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021833514,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738261,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021179505,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938847646,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399559,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021381316,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021087195,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145879968,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573315130,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574702331,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021392418,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021571384,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021378228,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737068,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377139790,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494897527,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737026,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938885672,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021205162,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022566197,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000049040888,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021345135,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736993,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151919867,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214321,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020741528,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129261687,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408285,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736944,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021964271,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128891201,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022320982,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494920932,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130875619,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187426667,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938679573,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020748054,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377848359,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938767764,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151951111,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574036527,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000495312207,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938799479,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022356154,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000029274988,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375607067,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021210053,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021428753,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938686389,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737022,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021455536,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736607,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131269810,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939992326,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307909,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022518850,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940094803,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737082,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375509254,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737036,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307765,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128248573,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022476186,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365801,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130932131,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939090472,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938854173,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376332592,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574675916,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062164095,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021373054,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000107689502,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284386,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022993578,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494839132,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377075996,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733621,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376037355,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938764672,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021308826,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573128890,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938905130,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151945232,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377994170,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151932051,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375613544,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023018748,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376728733,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494834135,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376297678,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187326084,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737002,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021384470,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000036748656,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573228433,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021387318,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185553549,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151929028,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284765,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736650,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938730530,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128629265,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128218213,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376078570,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573404480,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938852337,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372225,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372219,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571862395,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574694808,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129392908,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375591474,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021204371,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737117,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000024309935,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494786704,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187150240,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376080095,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375482144,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130910956,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001420458029,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736974,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128278719,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736960,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733602,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578186404,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377264631,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021308831,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023354412,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023266463,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021579161,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377299596,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000050650407,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020747544,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375590906,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021312464,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377509585,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023266462,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000100217274,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737058,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022990800,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938819619,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023304309,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021392416,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737160,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151934085,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214388,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020741530,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737028,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573088853,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151945230,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375620985,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737101,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573274113,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375593980,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940010175,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572514442,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736726,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375389573,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572386387,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376476535,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938921319,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021109329,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021350938,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738086,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021204372,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737114,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021220560,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021219862,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145898444,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736977,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022505139,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377128632,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737004,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494834133,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376555937,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023459593,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494906624,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001146059911,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377324073,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736656,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736695,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938985218,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021556032,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375623190,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129319861,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737017,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736722,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918279,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021246718,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021533865,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151932043,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023353569,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377128618,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001575343155,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375488627,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021381323,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494784349,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021271991,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736735,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021225331,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021208842,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939928517,Cluster 1
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377377761,Cluster 1
